PREFERRED LANGUAGE SPOKEN,PREFERRED LANGUAGE SPOKEN_1,Q1 2024,Q2 2024,Q3 2024,Q4 2024,Facility,Report
CHI,Chinese,1,0,1,1,UCI HEALTH-LAKEWOOD #190240,Ambulatory Surgery
ENG,English,879,943,892,929,UCI HEALTH-LAKEWOOD #190240,Ambulatory Surgery
EST,Estonian,0,0,0,1,UCI HEALTH-LAKEWOOD #190240,Ambulatory Surgery
FIL,Filipino,0,4,4,2,UCI HEALTH-LAKEWOOD #190240,Ambulatory Surgery
FRE,French,0,1,0,0,UCI HEALTH-LAKEWOOD #190240,Ambulatory Surgery
IND,Indonesian,0,0,0,1,UCI HEALTH-LAKEWOOD #190240,Ambulatory Surgery
JPN,Japanese,0,0,1,0,UCI HEALTH-LAKEWOOD #190240,Ambulatory Surgery
KOR,Korean,4,7,5,6,UCI HEALTH-LAKEWOOD #190240,Ambulatory Surgery
POL,Polish,0,1,0,0,UCI HEALTH-LAKEWOOD #190240,Ambulatory Surgery
SPA,Spanish,241,244,271,309,UCI HEALTH-LAKEWOOD #190240,Ambulatory Surgery
TGL,Tagalog,5,1,1,1,UCI HEALTH-LAKEWOOD #190240,Ambulatory Surgery
THA,Thai,1,2,1,0,UCI HEALTH-LAKEWOOD #190240,Ambulatory Surgery
UKR,Ukrainian,0,0,1,0,UCI HEALTH-LAKEWOOD #190240,Ambulatory Surgery
VIE,Vietnamese,3,3,4,2,UCI HEALTH-LAKEWOOD #190240,Ambulatory Surgery
999,Unknown,0,1,1,0,UCI HEALTH-LAKEWOOD #190240,Ambulatory Surgery
ARA,Arabic,8,10,6,9,UCI HEALTH-PLACENTIA LINDA #301297,Ambulatory Surgery
CHI,Chinese,7,7,8,4,UCI HEALTH-PLACENTIA LINDA #301297,Ambulatory Surgery
ENG,English,932,996,954,957,UCI HEALTH-PLACENTIA LINDA #301297,Ambulatory Surgery
PES,Farsi,4,5,6,2,UCI HEALTH-PLACENTIA LINDA #301297,Ambulatory Surgery
FIL,Filipino,3,1,1,1,UCI HEALTH-PLACENTIA LINDA #301297,Ambulatory Surgery
GRE,Greek,2,0,0,0,UCI HEALTH-PLACENTIA LINDA #301297,Ambulatory Surgery
IND,Indonesian,1,0,0,0,UCI HEALTH-PLACENTIA LINDA #301297,Ambulatory Surgery
ITA,Italian,0,0,2,0,UCI HEALTH-PLACENTIA LINDA #301297,Ambulatory Surgery
JPN,Japanese,0,5,0,0,UCI HEALTH-PLACENTIA LINDA #301297,Ambulatory Surgery
KOR,Korean,77,54,65,40,UCI HEALTH-PLACENTIA LINDA #301297,Ambulatory Surgery
LAO,Lao,0,0,1,0,UCI HEALTH-PLACENTIA LINDA #301297,Ambulatory Surgery
RUM,Romanian,1,0,0,0,UCI HEALTH-PLACENTIA LINDA #301297,Ambulatory Surgery
RUS,Russian,2,1,0,1,UCI HEALTH-PLACENTIA LINDA #301297,Ambulatory Surgery
SMO,Samoan,0,1,0,0,UCI HEALTH-PLACENTIA LINDA #301297,Ambulatory Surgery
SPA,Spanish,251,237,251,203,UCI HEALTH-PLACENTIA LINDA #301297,Ambulatory Surgery
TGL,Tagalog,1,2,3,1,UCI HEALTH-PLACENTIA LINDA #301297,Ambulatory Surgery
THA,Thai,0,0,2,1,UCI HEALTH-PLACENTIA LINDA #301297,Ambulatory Surgery
UKR,Ukrainian,0,0,0,1,UCI HEALTH-PLACENTIA LINDA #301297,Ambulatory Surgery
VIE,Vietnamese,11,12,17,9,UCI HEALTH-PLACENTIA LINDA #301297,Ambulatory Surgery
999,Unknown,2,0,4,1,UCI HEALTH-PLACENTIA LINDA #301297,Ambulatory Surgery
AMH,Amharic,2,0,1,1,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
ARA,Arabic,20,24,29,13,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
BEN,Bengali,0,1,0,0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
YUE,Cantonese; Yue Chinese,8,16,11,9,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
ENG,English,1228,1313,1187,970,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
PES,Farsi,1,0,0,0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
FRE,French,0,0,1,1,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
GER,German,1,0,0,0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
HIN,Hindi,0,0,1,0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
HMN,Hmong,1,0,0,0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
KOR,Korean,1,0,0,1,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
CMN,Mandarin,6,2,7,3,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
MON,Mongolian,1,1,1,1,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
MKH,Mon-Khmer,0,0,0,1,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
NEP,Nepali,2,0,2,0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
PAN,Panjabi; Punjabi,2,2,4,4,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
PUS,Pashto,9,9,10,5,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
PER,Persian,1,0,1,1,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
POR,Portuguese,6,5,6,6,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
RUM,Romanian,2,0,0,1,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
RUS,Russian,0,1,0,2,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
SGN,Sign Language,4,0,1,3,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
SPA,Spanish,304,343,312,286,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
TGL,Tagalog,0,1,0,0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
TIR,Tigrinya,0,0,2,2,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
UKR,Ukrainian,1,0,0,0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
URD,Urdu,1,4,1,1,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
VIE,Vietnamese,5,6,6,6,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
999,Unknown,2,6,4,5,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND #010776,Ambulatory Surgery
BUR,Burmese,1,1,0,0,UCSF HEALTH - SAINT FRANCIS HOSPITAL #380960,Ambulatory Surgery
YUE,Cantonese; Yue Chinese,27,25,24,17,UCSF HEALTH - SAINT FRANCIS HOSPITAL #380960,Ambulatory Surgery
CHI,Chinese,8,8,6,9,UCSF HEALTH - SAINT FRANCIS HOSPITAL #380960,Ambulatory Surgery
ENG,English,423,385,340,403,UCSF HEALTH - SAINT FRANCIS HOSPITAL #380960,Ambulatory Surgery
CMN,Mandarin,4,3,1,1,UCSF HEALTH - SAINT FRANCIS HOSPITAL #380960,Ambulatory Surgery
RUS,Russian,0,1,1,0,UCSF HEALTH - SAINT FRANCIS HOSPITAL #380960,Ambulatory Surgery
SPA,Spanish,6,7,11,5,UCSF HEALTH - SAINT FRANCIS HOSPITAL #380960,Ambulatory Surgery
VIE,Vietnamese,8,2,2,5,UCSF HEALTH - SAINT FRANCIS HOSPITAL #380960,Ambulatory Surgery
ARA,Arabic,1,1,1,2,UCSF HEALTH - ST. MARY'S HOSPITAL #380965,Ambulatory Surgery
ARM,Armenian,1,0,0,0,UCSF HEALTH - ST. MARY'S HOSPITAL #380965,Ambulatory Surgery
BUR,Burmese,2,0,1,0,UCSF HEALTH - ST. MARY'S HOSPITAL #380965,Ambulatory Surgery
YUE,Cantonese; Yue Chinese,41,52,52,44,UCSF HEALTH - ST. MARY'S HOSPITAL #380965,Ambulatory Surgery
CHI,Chinese,6,4,5,5,UCSF HEALTH - ST. MARY'S HOSPITAL #380965,Ambulatory Surgery
ENG,English,469,481,473,487,UCSF HEALTH - ST. MARY'S HOSPITAL #380965,Ambulatory Surgery
HIN,Hindi,3,0,0,0,UCSF HEALTH - ST. MARY'S HOSPITAL #380965,Ambulatory Surgery
ITA,Italian,0,1,0,1,UCSF HEALTH - ST. MARY'S HOSPITAL #380965,Ambulatory Surgery
JPN,Japanese,0,4,1,0,UCSF HEALTH - ST. MARY'S HOSPITAL #380965,Ambulatory Surgery
KOR,Korean,0,0,1,1,UCSF HEALTH - ST. MARY'S HOSPITAL #380965,Ambulatory Surgery
CMN,Mandarin,7,9,8,6,UCSF HEALTH - ST. MARY'S HOSPITAL #380965,Ambulatory Surgery
MKH,Mon-Khmer,1,2,1,2,UCSF HEALTH - ST. MARY'S HOSPITAL #380965,Ambulatory Surgery
,Not Provided/Blank,0,0,0,2,UCSF HEALTH - ST. MARY'S HOSPITAL #380965,Ambulatory Surgery
RUS,Russian,7,14,9,11,UCSF HEALTH - ST. MARY'S HOSPITAL #380965,Ambulatory Surgery
SRP,Serbian,1,0,0,0,UCSF HEALTH - ST. MARY'S HOSPITAL #380965,Ambulatory Surgery
SPA,Spanish,17,9,16,12,UCSF HEALTH - ST. MARY'S HOSPITAL #380965,Ambulatory Surgery
TGL,Tagalog,2,5,5,7,UCSF HEALTH - ST. MARY'S HOSPITAL #380965,Ambulatory Surgery
THA,Thai,2,2,0,0,UCSF HEALTH - ST. MARY'S HOSPITAL #380965,Ambulatory Surgery
VIE,Vietnamese,5,4,2,9,UCSF HEALTH - ST. MARY'S HOSPITAL #380965,Ambulatory Surgery
AMH,Amharic,4,1,0,2,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
ARA,Arabic,38,41,33,31,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
ARM,Armenian,1,0,0,2,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
BEN,Bengali,1,0,0,2,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
BOS,Bosnian,0,1,0,0,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
BUL,Bulgarian,1,0,2,1,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
BUR,Burmese,7,10,7,8,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
YUE,Cantonese; Yue Chinese,222,249,275,227,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
ENG,English,13677,13672,12924,12040,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
PES,Farsi,13,17,7,7,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
FRE,French,4,3,6,3,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
CPF,French Creole,3,2,0,1,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
GER,German,0,0,0,1,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
GUJ,Gujarati,1,2,1,1,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
HIN,Hindi,3,7,7,5,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
HMN,Hmong,2,2,0,2,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
ILO,Ilocano; Iloko,2,0,2,0,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
ITA,Italian,1,1,0,0,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
JPN,Japanese,10,6,7,5,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
KOR,Korean,26,31,35,25,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
LAO,Lao,3,0,1,2,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
CMN,Mandarin,89,93,86,84,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
IUM,Mien; lu Mien,0,1,2,0,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
MON,Mongolian,9,6,4,3,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
MKH,Mon-Khmer,0,4,1,0,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
NEP,Nepali,0,1,2,0,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
PAN,Panjabi; Punjabi,14,12,7,9,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
PUS,Pashto,4,2,4,2,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
PER,Persian,1,1,2,0,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
POL,Polish,1,0,0,0,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
POR,Portuguese,9,8,10,2,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
RUM,Romanian,3,2,2,0,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
RUS,Russian,86,87,79,66,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
SMO,Samoan,0,1,1,3,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
SGN,Sign Language,11,11,6,3,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
SPA,Spanish,698,750,775,628,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
TGL,Tagalog,14,16,17,13,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
THA,Thai,1,4,6,5,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
TIR,Tigrinya,2,5,3,1,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
TON,Tonga,1,1,0,1,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
TUR,Turkish,1,0,1,2,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
UKR,Ukrainian,3,4,3,4,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
URD,Urdu,1,4,3,3,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
VIE,Vietnamese,52,40,50,33,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
999,Unknown,10,9,15,14,UCSF MEDICAL CENTER #381154,Ambulatory Surgery
ARA,Arabic,16,5,9,9,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
ARM,Armenian,1,1,2,0,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
YUE,Cantonese; Yue Chinese,6,13,15,11,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
HRV,Croatian,1,1,1,1,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
ENG,English,7131,7469,7409,7271,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
PES,Farsi,10,9,5,10,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
HIN,Hindi,6,11,9,8,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
HMN,Hmong,10,8,6,8,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
ILO,Ilocano; Iloko,0,1,0,0,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
IND,Indonesian,1,0,0,0,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
JPN,Japanese,0,1,1,0,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
KOR,Korean,11,14,9,11,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
LAO,Lao,0,1,1,2,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
CMN,Mandarin,5,11,7,4,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
IUM,Mien; lu Mien,1,5,5,3,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
MKH,Mon-Khmer,0,2,5,2,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
PAN,Panjabi; Punjabi,27,33,23,29,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
PER,Persian,27,26,24,28,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
POR,Portuguese,1,0,1,2,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
RUM,Romanian,5,5,5,1,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
RUS,Russian,31,46,31,24,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
SMO,Samoan,1,0,1,0,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
SRP,Serbian,1,0,0,0,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
SGN,Sign Language,7,9,9,13,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
SPA,Spanish,244,302,338,308,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
TGL,Tagalog,5,7,4,9,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
THA,Thai,1,1,1,0,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
TON,Tonga,2,2,0,2,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
TUR,Turkish,1,0,2,0,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
UKR,Ukrainian,6,2,6,10,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
URD,Urdu,2,2,7,3,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
VIE,Vietnamese,19,21,16,17,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER #341006,Ambulatory Surgery
AMH,Amharic,0,0,0,2,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
ARA,Arabic,16,10,25,24,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
ARM,Armenian,1,1,1,1,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
BUR,Burmese,4,2,0,2,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
CHI,Chinese,92,93,105,85,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
HRV,Croatian,0,0,1,0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
ENG,English,5980,6207,6690,7056,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
FRE,French,0,1,0,0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
GUJ,Gujarati,3,7,4,4,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
HEB,Hebrew,2,1,0,0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
HIN,Hindi,1,1,6,5,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
HUN,Hungarian,0,0,1,0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
IND,Indonesian,0,5,1,0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
ITA,Italian,0,0,1,0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
JPN,Japanese,3,3,5,7,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
KOR,Korean,85,58,82,62,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
LAO,Lao,1,1,3,1,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
MKH,Mon-Khmer,6,4,9,3,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
PAN,Panjabi; Punjabi,4,0,1,3,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
PER,Persian,37,63,42,43,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
POL,Polish,0,2,0,0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
POR,Portuguese,0,1,2,0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
RUM,Romanian,4,2,3,2,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
RUS,Russian,7,6,4,4,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
SMO,Samoan,1,0,0,0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
SRP,Serbian,0,1,1,0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
SGN,Sign Language,10,12,6,14,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
SOM,Somali,0,0,0,2,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
SPA,Spanish,754,724,742,752,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
TGL,Tagalog,9,8,12,14,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
THA,Thai,1,2,1,1,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
UKR,Ukrainian,1,2,0,1,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
URD,Urdu,2,2,0,1,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
VIE,Vietnamese,216,208,255,250,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
999,Unknown,21,12,13,12,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER #301279,Ambulatory Surgery
ARA,Arabic,1,2,0,1,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
ARM,Armenian,3,2,2,2,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
BEN,Bengali,0,0,3,0,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
BUR,Burmese,0,2,1,0,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
YUE,Cantonese; Yue Chinese,23,34,39,27,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
CHI,Chinese,30,33,32,31,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
HRV,Croatian,0,0,0,1,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
ENG,English,1400,1336,1502,1555,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
PES,Farsi,0,0,0,2,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
IND,Indonesian,0,0,0,1,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
JPN,Japanese,1,3,4,5,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
KOR,Korean,2,5,5,3,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
CMN,Mandarin,63,62,50,65,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
MKH,Mon-Khmer,1,4,7,4,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
POR,Portuguese,1,0,0,0,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
RUS,Russian,0,0,0,1,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
SPA,Spanish,216,264,279,238,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
TGL,Tagalog,5,2,2,0,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
TEL,Telugu,0,1,0,0,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
THA,Thai,2,6,4,7,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
URD,Urdu,0,3,0,2,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
VIE,Vietnamese,33,22,26,32,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
999,Unknown,2,2,2,1,USC ARCADIA HOSPITAL #190529,Ambulatory Surgery
ARA,Arabic,2,1,4,2,USC KENNETH NORRIS JR. CANCER HOSPITAL #191216,Ambulatory Surgery
ARM,Armenian,3,4,6,6,USC KENNETH NORRIS JR. CANCER HOSPITAL #191216,Ambulatory Surgery
YUE,Cantonese; Yue Chinese,0,0,0,6,USC KENNETH NORRIS JR. CANCER HOSPITAL #191216,Ambulatory Surgery
CHI,Chinese,23,20,27,6,USC KENNETH NORRIS JR. CANCER HOSPITAL #191216,Ambulatory Surgery
ENG,English,632,584,646,576,USC KENNETH NORRIS JR. CANCER HOSPITAL #191216,Ambulatory Surgery
PES,Farsi,2,3,1,0,USC KENNETH NORRIS JR. CANCER HOSPITAL #191216,Ambulatory Surgery
JPN,Japanese,1,1,0,0,USC KENNETH NORRIS JR. CANCER HOSPITAL #191216,Ambulatory Surgery
KOR,Korean,15,10,6,9,USC KENNETH NORRIS JR. CANCER HOSPITAL #191216,Ambulatory Surgery
CMN,Mandarin,0,0,0,3,USC KENNETH NORRIS JR. CANCER HOSPITAL #191216,Ambulatory Surgery
PAN,Panjabi; Punjabi,4,0,0,0,USC KENNETH NORRIS JR. CANCER HOSPITAL #191216,Ambulatory Surgery
PER,Persian,0,0,0,1,USC KENNETH NORRIS JR. CANCER HOSPITAL #191216,Ambulatory Surgery
RUS,Russian,1,1,3,3,USC KENNETH NORRIS JR. CANCER HOSPITAL #191216,Ambulatory Surgery
SPA,Spanish,87,88,96,94,USC KENNETH NORRIS JR. CANCER HOSPITAL #191216,Ambulatory Surgery
TGL,Tagalog,3,1,1,0,USC KENNETH NORRIS JR. CANCER HOSPITAL #191216,Ambulatory Surgery
THA,Thai,1,0,1,1,USC KENNETH NORRIS JR. CANCER HOSPITAL #191216,Ambulatory Surgery
VIE,Vietnamese,3,2,3,3,USC KENNETH NORRIS JR. CANCER HOSPITAL #191216,Ambulatory Surgery
999,Unknown,0,1,1,3,USC KENNETH NORRIS JR. CANCER HOSPITAL #191216,Ambulatory Surgery
ARA,Arabic,2,1,0,0,USC VERDUGO HILLS HOSPITAL #190818,Ambulatory Surgery
ARM,Armenian,29,26,23,31,USC VERDUGO HILLS HOSPITAL #190818,Ambulatory Surgery
YUE,Cantonese; Yue Chinese,1,3,1,1,USC VERDUGO HILLS HOSPITAL #190818,Ambulatory Surgery
