PREFERRED LANGUAGE SPOKEN,PREFERRED LANGUAGE SPOKEN_1,Q1 2024,Q2 2024,Q3 2024,Q4 2024,Facility,Report
SMO,Samoan,0,0,1,0,SANTA BARBARA COTTAGE HOSPITAL #420514,Emergency Department
SRP,Serbian,0,1,0,0,SANTA BARBARA COTTAGE HOSPITAL #420514,Emergency Department
SGN,Sign Language,0,0,1,0,SANTA BARBARA COTTAGE HOSPITAL #420514,Emergency Department
SPA,Spanish,2040,2258,2212,2074,SANTA BARBARA COTTAGE HOSPITAL #420514,Emergency Department
TGL,Tagalog,0,1,2,2,SANTA BARBARA COTTAGE HOSPITAL #420514,Emergency Department
THA,Thai,0,2,2,2,SANTA BARBARA COTTAGE HOSPITAL #420514,Emergency Department
UKR,Ukrainian,0,7,1,3,SANTA BARBARA COTTAGE HOSPITAL #420514,Emergency Department
UND,Undetermined,19,26,27,21,SANTA BARBARA COTTAGE HOSPITAL #420514,Emergency Department
VIE,Vietnamese,10,5,6,7,SANTA BARBARA COTTAGE HOSPITAL #420514,Emergency Department
999,Unknown,12,10,11,11,SANTA BARBARA COTTAGE HOSPITAL #420514,Emergency Department
AMH,Amharic,29,42,34,31,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
ARA,Arabic,23,27,21,18,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
ARM,Armenian,1,0,0,1,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
BEN,Bengali,0,0,4,9,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
BOS,Bosnian,0,0,0,1,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
BUL,Bulgarian,2,0,3,0,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
BUR,Burmese,0,0,1,2,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
CHI,Chinese,56,46,55,44,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
DUT,Dutch,0,0,0,1,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
ENG,English,10259,10145,10030,9579,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
PES,Farsi,83,97,99,84,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
FRE,French,6,12,7,3,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
CPF,French Creole,0,1,0,3,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
GER,German,0,0,2,1,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
GRE,Greek,0,1,1,0,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
GUJ,Gujarati,1,4,6,2,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
HEB,Hebrew,1,0,1,0,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
HIN,Hindi,61,57,65,46,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
HUN,Hungarian,0,0,2,0,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
ILO,Ilocano; Iloko,5,2,1,2,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
IND,Indonesian,2,0,1,0,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
ITA,Italian,2,1,2,1,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
JPN,Japanese,3,4,4,4,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
KOR,Korean,21,33,42,34,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
LAO,Lao,0,2,1,0,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
LIT,Lithuanian,0,0,0,1,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
MAL,Malayalam,0,0,1,0,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
CMN,Mandarin,253,224,192,166,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
MAR,Marathi,2,2,2,0,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
MKH,Mon-Khmer,7,6,2,10,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
NEP,Nepali,10,8,22,20,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
PAN,Panjabi; Punjabi,78,86,99,93,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
PUS,Pashto,0,0,4,5,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
POL,Polish,2,1,1,1,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
POR,Portuguese,0,0,13,13,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
RUM,Romanian,4,0,5,0,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
RUS,Russian,54,54,49,48,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
SMO,Samoan,2,0,1,1,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
SRP,Serbian,9,9,4,8,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
SGN,Sign Language,9,18,14,15,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
SOM,Somali,1,8,3,2,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
SPA,Spanish,4851,5092,4928,4498,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
SWA,Swahili,3,1,5,2,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
TGL,Tagalog,71,70,65,59,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
TEL,Telugu,7,11,9,5,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
THA,Thai,6,2,3,2,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
TIR,Tigrinya,14,12,17,10,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
TON,Tonga,4,3,0,1,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
TUR,Turkish,12,18,20,12,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
UKR,Ukrainian,2,11,6,3,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
URD,Urdu,5,8,5,4,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
VIE,Vietnamese,459,455,415,433,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
YOR,Yoruba,0,0,1,2,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
999,Unknown,67,115,113,78,SANTA CLARA VALLEY MEDICAL CENTER #430883,Emergency Department
AMH,Amharic,2,5,5,7,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
ARA,Arabic,15,13,19,11,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
ARM,Armenian,6,5,6,12,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
BUL,Bulgarian,0,1,0,2,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
BUR,Burmese,1,0,1,1,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
YUE,Cantonese; Yue Chinese,0,0,1,7,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
CAT,Catalan,0,1,0,0,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
CHI,Chinese,0,1,2,0,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
DAN,Danish,0,1,0,0,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
ENG,English,7944,8092,7805,7900,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
EPO,Esperanto,0,0,0,1,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
PES,Farsi,50,53,66,58,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
FRE,French,2,3,6,5,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
CPF,French Creole,0,0,1,0,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
GER,German,3,5,4,2,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
GUJ,Gujarati,0,0,0,1,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
HEB,Hebrew,1,1,0,4,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
HIN,Hindi,0,8,0,2,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
HMN,Hmong,0,0,0,1,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
IND,Indonesian,1,0,0,0,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
ITA,Italian,5,3,4,2,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
JPN,Japanese,12,5,12,10,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
KOR,Korean,9,9,13,12,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
LAV,Latvian,1,0,1,0,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
CMN,Mandarin,12,5,23,26,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
MON,Mongolian,0,2,0,1,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
MKH,Mon-Khmer,0,0,1,0,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
NEP,Nepali,1,5,3,0,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
POL,Polish,0,0,1,0,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
POR,Portuguese,2,3,3,4,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
RUM,Romanian,2,2,0,0,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
RUS,Russian,20,26,29,24,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
SRP,Serbian,1,2,4,0,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
SGN,Sign Language,6,6,11,3,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
SLO,Slovak,0,0,1,1,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
SPA,Spanish,756,790,711,756,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
SWA,Swahili,0,0,0,1,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
TGL,Tagalog,0,6,4,2,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
THA,Thai,2,1,1,0,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
TUR,Turkish,17,5,9,12,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
UKR,Ukrainian,2,3,3,2,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
URD,Urdu,1,0,1,2,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
VIE,Vietnamese,0,3,3,0,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
999,Unknown,10,20,18,15,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL #190687,Emergency Department
ARA,Arabic,1,1,2,1,SANTA YNEZ VALLEY COTTAGE HOSPITAL #420522,Emergency Department
ARM,Armenian,0,0,1,0,SANTA YNEZ VALLEY COTTAGE HOSPITAL #420522,Emergency Department
CHI,Chinese,0,0,1,0,SANTA YNEZ VALLEY COTTAGE HOSPITAL #420522,Emergency Department
ENG,English,2259,2506,2469,2696,SANTA YNEZ VALLEY COTTAGE HOSPITAL #420522,Emergency Department
PES,Farsi,2,0,0,0,SANTA YNEZ VALLEY COTTAGE HOSPITAL #420522,Emergency Department
FRE,French,0,0,2,0,SANTA YNEZ VALLEY COTTAGE HOSPITAL #420522,Emergency Department
GER,German,0,0,0,1,SANTA YNEZ VALLEY COTTAGE HOSPITAL #420522,Emergency Department
HEB,Hebrew,1,0,0,0,SANTA YNEZ VALLEY COTTAGE HOSPITAL #420522,Emergency Department
JPN,Japanese,0,1,0,0,SANTA YNEZ VALLEY COTTAGE HOSPITAL #420522,Emergency Department
KOR,Korean,2,0,2,2,SANTA YNEZ VALLEY COTTAGE HOSPITAL #420522,Emergency Department
CMN,Mandarin,1,0,1,0,SANTA YNEZ VALLEY COTTAGE HOSPITAL #420522,Emergency Department
,Not Provided/Blank,1,1,1,2,SANTA YNEZ VALLEY COTTAGE HOSPITAL #420522,Emergency Department
POR,Portuguese,1,1,0,0,SANTA YNEZ VALLEY COTTAGE HOSPITAL #420522,Emergency Department
RUS,Russian,0,0,0,2,SANTA YNEZ VALLEY COTTAGE HOSPITAL #420522,Emergency Department
SPA,Spanish,240,242,243,267,SANTA YNEZ VALLEY COTTAGE HOSPITAL #420522,Emergency Department
TGL,Tagalog,1,0,0,0,SANTA YNEZ VALLEY COTTAGE HOSPITAL #420522,Emergency Department
UKR,Ukrainian,2,0,0,0,SANTA YNEZ VALLEY COTTAGE HOSPITAL #420522,Emergency Department
UND,Undetermined,0,1,0,0,SANTA YNEZ VALLEY COTTAGE HOSPITAL #420522,Emergency Department
VIE,Vietnamese,0,3,1,1,SANTA YNEZ VALLEY COTTAGE HOSPITAL #420522,Emergency Department
999,Unknown,0,1,0,0,SANTA YNEZ VALLEY COTTAGE HOSPITAL #420522,Emergency Department
ALB,Albanian,0,0,0,1,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
AMH,Amharic,0,0,1,0,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
ARA,Arabic,12,8,4,7,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
ARM,Armenian,0,0,1,0,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
BUL,Bulgarian,1,0,0,0,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
BUR,Burmese,0,0,1,0,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
YUE,Cantonese; Yue Chinese,2,1,3,1,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
CHI,Chinese,13,9,12,16,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
DAN,Danish,0,0,2,0,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
ENG,English,11153,11646,12493,12437,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
PES,Farsi,10,9,8,13,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
FIN,Finnish,0,0,1,0,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
FRE,French,3,2,1,7,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
GER,German,0,2,3,1,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
GRE,Greek,0,0,1,0,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
GUJ,Gujarati,1,4,0,0,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
HIN,Hindi,2,1,3,7,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
HUN,Hungarian,0,0,1,0,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
ILO,Ilocano; Iloko,0,1,0,0,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
IND,Indonesian,1,0,0,0,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
ITA,Italian,1,0,5,1,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
JPN,Japanese,2,6,8,4,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
KOR,Korean,5,5,5,6,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
PAN,Panjabi; Punjabi,0,0,2,2,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
PER,Persian,2,3,4,4,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
POL,Polish,0,0,0,1,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
POR,Portuguese,8,6,15,13,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
RUM,Romanian,0,0,0,1,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
RUS,Russian,17,22,14,20,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
SMO,Samoan,0,4,1,3,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
SRP,Serbian,2,1,0,0,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
SGN,Sign Language,1,5,2,2,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
SPA,Spanish,826,954,953,970,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
TGL,Tagalog,6,9,6,2,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
THA,Thai,0,2,2,1,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
TUR,Turkish,5,3,0,1,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
UKR,Ukrainian,3,2,4,6,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
UND,Undetermined,9,3,6,4,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
VIE,Vietnamese,4,7,6,11,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
999,Unknown,10,11,7,10,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS #371394,Emergency Department
ALB,Albanian,3,2,3,3,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
AMH,Amharic,1,0,0,1,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
ARA,Arabic,32,42,48,49,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
ARM,Armenian,2,2,2,2,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
BEN,Bengali,1,0,1,1,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
BOS,Bosnian,1,0,0,0,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
BUL,Bulgarian,2,0,0,0,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
YUE,Cantonese; Yue Chinese,4,7,8,4,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
CHI,Chinese,42,35,41,49,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
CZE,Czech,0,1,0,1,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
ENG,English,9535,9753,10084,9830,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
EST,Estonian,1,0,0,0,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
PES,Farsi,48,39,42,32,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
FRE,French,4,2,3,4,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
CPF,French Creole,0,0,2,1,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
GER,German,2,0,2,2,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
GRE,Greek,2,0,0,0,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
GUJ,Gujarati,1,2,6,0,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
HEB,Hebrew,5,0,0,1,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
HIN,Hindi,7,2,4,4,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
ITA,Italian,3,2,0,3,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
JPN,Japanese,2,2,6,4,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
KOR,Korean,15,12,3,16,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
MAR,Marathi,0,0,0,1,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
NEP,Nepali,0,0,2,0,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
ZXX,No Linguistic Content,0,0,0,3,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
PAN,Panjabi; Punjabi,6,0,0,0,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
PUS,Pashto,0,3,3,1,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
PER,Persian,6,14,11,18,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
POR,Portuguese,2,6,8,6,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
RUM,Romanian,2,3,0,1,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
RUS,Russian,38,44,33,46,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
SRP,Serbian,2,2,1,0,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
SGN,Sign Language,11,1,1,5,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
SOM,Somali,0,2,7,0,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
SPA,Spanish,295,324,381,334,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
SWE,Swedish,0,0,1,0,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
TGL,Tagalog,16,16,20,6,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
TEL,Telugu,2,2,0,0,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
THA,Thai,0,3,1,0,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
TUR,Turkish,2,15,7,4,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
UKR,Ukrainian,4,3,5,3,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
UND,Undetermined,3,1,1,0,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
URD,Urdu,0,0,0,1,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
VIE,Vietnamese,57,23,27,36,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
999,Unknown,20,10,22,12,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA #370771,Emergency Department
ALB,Albanian,0,0,1,2,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
AMH,Amharic,10,17,6,6,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
ARA,Arabic,74,45,46,32,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
ARM,Armenian,0,0,0,8,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
BAQ,Basque,1,0,0,0,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
BEN,Bengali,0,0,0,3,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
BOS,Bosnian,1,0,0,0,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
BUL,Bulgarian,0,3,1,1,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
BUR,Burmese,0,0,2,2,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
YUE,Cantonese; Yue Chinese,6,3,5,6,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
CHI,Chinese,27,30,26,20,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
HRV,Croatian,0,0,1,0,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
CZE,Czech,0,3,1,0,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
DUT,Dutch,1,0,0,0,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
ENG,English,20645,20755,21905,20938,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
EST,Estonian,2,0,0,0,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
PES,Farsi,17,20,22,26,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
FRE,French,19,10,4,8,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
CPF,French Creole,71,76,97,73,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
GER,German,1,3,3,1,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
GRE,Greek,1,1,3,1,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
GUJ,Gujarati,1,1,0,0,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
HEB,Hebrew,0,5,2,3,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
HIN,Hindi,2,3,7,5,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
IBO,Igbo,0,0,0,1,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
ITA,Italian,3,11,7,7,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
JPN,Japanese,9,12,3,6,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
KOR,Korean,3,7,9,4,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
MAL,Malayalam,0,4,2,0,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
MAR,Marathi,0,1,1,0,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
MKH,Mon-Khmer,0,0,0,1,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
NAV,Navajo,0,1,0,0,SCRIPPS MERCY HOSPITAL #370744,Emergency Department
